timestamp,asset_id,market_a,market_b,spread,liquidity_a,liquidity_b,gas_cost,realized_profit
2024-01-01 07:48:00,BTC_USDT,BINANCE,PANCAKE,-2.2573,63121.64761012879,38374.794458754885,4.3,-92.05
2024-01-01 07:49:00,BTC_USDT,BINANCE,PANCAKE,1.6173,41135.15645445323,67316.28940654873,3.68,61.78
2024-01-01 07:50:00,BTC_USDT,BINANCE,PANCAKE,1.3115,40007.91611866376,54337.18531263419,3.82,47.36
2024-01-01 07:51:00,BTC_USDT,BINANCE,PANCAKE,-2.315,95376.65897443186,34523.531276682275,3.53,-75.01
2024-01-01 07:52:00,BTC_USDT,BINANCE,PANCAKE,0.3393,77016.4924645516,32705.712991235127,2.67,16.24
2024-01-01 07:53:00,BTC_USDT,BINANCE,PANCAKE,-0.2823,71505.39275461611,37896.720616918166,1.6,-21.37
2024-01-01 07:54:00,BTC_USDT,BINANCE,PANCAKE,-1.7981,87327.86008735246,36162.41284666456,3.82,-46.39
2024-01-01 07:55:00,BTC_USDT,BINANCE,PANCAKE,1.9349,20585.978197859673,59525.58576890383,3.93,50.89
2024-01-01 07:56:00,BTC_USDT,BINANCE,PANCAKE,1.134,82309.61912098125,32642.14115426369,1.84,97.74
2024-01-01 07:57:00,BTC_USDT,BINANCE,PANCAKE,2.6464,25369.52959974711,28102.360244529682,2.55,260.99
2024-01-01 07:58:00,BTC_USDT,BINANCE,PANCAKE,-0.9999,20317.266376645985,50607.41707620793,1.33,-29.1
2024-01-01 07:59:00,BTC_USDT,BINANCE,PANCAKE,1.9577,59030.7634279182,35872.96753838716,3.01,28.9
2024-01-01 08:00:00,BTC_USDT,BINANCE,PANCAKE,0.2239,66457.15233749457,84609.21946771174,1.73,2.67
2024-01-01 08:01:00,BTC_USDT,BINANCE,PANCAKE,-2.5462,78039.9453763637,48869.366272450534,3.99,-62.8
2024-01-01 08:02:00,BTC_USDT,BINANCE,PANCAKE,0.5449,62941.80001782034,10534.257418289175,2.87,46.56
2024-01-01 08:03:00,BTC_USDT,BINANCE,PANCAKE,-0.9458,54237.5703012613,28417.06163156783,1.3,-90.94
2024-01-01 08:04:00,BTC_USDT,BINANCE,PANCAKE,-1.9339,61929.66463640631,29110.31765116009,4.94,-162.73
2024-01-01 08:05:00,BTC_USDT,BINANCE,PANCAKE,1.6316,79179.05473671191,17200.62918273409,4.23,74.16
2024-01-01 08:06:00,BTC_USDT,BINANCE,PANCAKE,-2.7427,30911.02097582295,73323.75258922321,1.16,-248.5
2024-01-01 08:07:00,BTC_USDT,BINANCE,PANCAKE,1.3847,75772.8471449709,95020.58807970324,1.15,32.69
2024-01-01 08:08:00,BTC_USDT,BINANCE,PANCAKE,-5.3325,74934.45033582,92281.2884041917,3.59,-493.0
2024-01-01 08:09:00,BTC_USDT,BINANCE,PANCAKE,-0.2931,90885.66650878615,30043.270536755397,3.34,-7.04
2024-01-01 08:10:00,BTC_USDT,BINANCE,PANCAKE,-0.3027,93388.05560527935,98715.08043205654,4.21,-3.74
2024-01-01 08:11:00,BTC_USDT,BINANCE,PANCAKE,-0.9131,76163.7477738633,79528.47580867409,4.0,-82.72
2024-01-01 08:12:00,BTC_USDT,BINANCE,PANCAKE,3.5709,22609.037955003412,66329.8039570211,4.4,157.12
2024-01-01 08:13:00,BTC_USDT,BINANCE,PANCAKE,0.5708,71276.21884730933,91798.13090792162,4.13,34.61
2024-01-01 08:14:00,BTC_USDT,BINANCE,PANCAKE,-0.2781,79252.19564524593,94855.45673220052,4.33,-5.84
2024-01-01 08:15:00,BTC_USDT,BINANCE,PANCAKE,-0.8836,15577.254294469836,29752.967488563605,4.54,-71.73
2024-01-01 08:16:00,BTC_USDT,BINANCE,PANCAKE,-1.0893,76034.87270561405,49911.867479215405,4.57,-91.49
2024-01-01 08:17:00,BTC_USDT,BINANCE,PANCAKE,3.7448,26445.414742238772,38894.77159872238,3.93,223.37
2024-01-01 08:18:00,BTC_USDT,BINANCE,PANCAKE,1.0329,55627.62561806492,93554.68898755076,3.22,34.08
2024-01-01 08:19:00,BTC_USDT,BINANCE,PANCAKE,-1.5575,64237.88008753248,15244.764895616157,3.65,-127.74
2024-01-01 08:20:00,BTC_USDT,BINANCE,PANCAKE,1.7987,21971.837274494123,41279.41943846365,4.77,60.72
2024-01-01 08:21:00,BTC_USDT,BINANCE,PANCAKE,0.7385,53032.126106439784,16623.76802482536,3.04,13.79
2024-01-01 08:22:00,BTC_USDT,BINANCE,PANCAKE,2.5422,74341.58322451878,44474.11978254259,3.22,245.05
2024-01-01 08:23:00,BTC_USDT,BINANCE,PANCAKE,0.5232,80236.66792785599,66344.6400822379,4.5,9.29
2024-01-01 08:24:00,BTC_USDT,BINANCE,PANCAKE,-0.7599,93491.79084443688,53999.3928401128,2.38,-31.2
2024-01-01 08:25:00,BTC_USDT,BINANCE,PANCAKE,1.6674,44379.04280510165,27195.851989361498,4.31,108.86
2024-01-01 08:26:00,BTC_USDT,BINANCE,PANCAKE,2.8536,99625.07791514504,43829.43818811073,3.18,68.28
2024-01-01 08:27:00,BTC_USDT,BINANCE,PANCAKE,0.9967,88854.90713594855,98872.94957941056,3.0,87.0
2024-01-01 08:28:00,BTC_USDT,BINANCE,PANCAKE,-1.4999,45656.817222213554,87132.49273296974,1.65,-89.73
2024-01-01 08:29:00,BTC_USDT,BINANCE,PANCAKE,0.8549,95266.38407809791,10241.930004156226,4.54,62.4
2024-01-01 08:30:00,BTC_USDT,BINANCE,PANCAKE,-4.2377,95272.90573541145,83684.60654476038,4.66,-150.2
2024-01-01 08:31:00,BTC_USDT,BINANCE,PANCAKE,-1.875,20310.588491302435,94413.80557291096,1.33,-171.53
2024-01-01 08:32:00,BTC_USDT,BINANCE,PANCAKE,0.3506,15363.688289814207,84940.8549112616,2.19,25.28
2024-01-01 08:33:00,BTC_USDT,BINANCE,PANCAKE,2.1117,61295.571825224266,31964.147264849442,4.78,86.81
2024-01-01 08:34:00,BTC_USDT,BINANCE,PANCAKE,1.7029,43505.74673622696,57822.919802072,1.45,36.3
2024-01-01 08:35:00,BTC_USDT,BINANCE,PANCAKE,0.1195,48278.928846280876,39040.46219995261,1.06,2.03
2024-01-01 08:36:00,BTC_USDT,BINANCE,PANCAKE,2.1038,20488.155274132347,61831.3356028171,1.57,92.97
2024-01-01 08:37:00,BTC_USDT,BINANCE,PANCAKE,-0.1146,62255.13484556767,27374.94124113722,2.73,-6.86
2024-01-01 08:38:00,BTC_USDT,BINANCE,PANCAKE,-0.358,73803.3327864134,46163.49386394868,1.99,-31.85
2024-01-01 08:39:00,BTC_USDT,BINANCE,PANCAKE,-0.5964,42542.42022872642,62348.49939768718,3.08,-38.87
2024-01-01 08:40:00,BTC_USDT,BINANCE,PANCAKE,-2.7177,51225.6566348288,29836.89975092649,4.98,-59.34
2024-01-01 08:41:00,BTC_USDT,BINANCE,PANCAKE,1.7937,40837.46540202335,22956.932888385498,2.79,63.34
2024-01-01 08:42:00,BTC_USDT,BINANCE,PANCAKE,2.452,50209.2014153444,56147.41581533737,1.93,91.4
2024-01-01 08:43:00,BTC_USDT,BINANCE,PANCAKE,1.1278,64089.93048186825,79064.40521674496,2.72,72.59
2024-01-01 08:44:00,BTC_USDT,BINANCE,PANCAKE,-1.4977,57346.78669714394,93805.6924210937,1.89,-38.4
2024-01-01 08:45:00,BTC_USDT,BINANCE,PANCAKE,4.842,55249.612255206695,73294.6729250839,2.25,327.37
2024-01-01 08:46:00,BTC_USDT,BINANCE,PANCAKE,-1.2646,93077.22464258688,26340.337524100752,2.81,-97.61
2024-01-01 08:47:00,BTC_USDT,BINANCE,PANCAKE,-0.7502,55061.23237161652,59042.70081833991,4.13,-44.2
2024-01-01 08:48:00,BTC_USDT,BINANCE,PANCAKE,-2.1484,65932.90576981695,14167.86012217947,1.54,-46.18
2024-01-01 08:49:00,BTC_USDT,BINANCE,PANCAKE,-3.2419,32858.08408304696,47156.77944200829,3.55,-136.6
2024-01-01 08:50:00,BTC_USDT,BINANCE,PANCAKE,-1.2406,32620.78290837971,51310.056829574016,1.03,-22.88
2024-01-01 08:51:00,BTC_USDT,BINANCE,PANCAKE,0.8458,73782.0600690669,95332.6553727791,3.07,61.02
2024-01-01 08:52:00,BTC_USDT,BINANCE,PANCAKE,-1.4352,29820.159876379596,20595.429931714505,3.91,-113.69
2024-01-01 08:53:00,BTC_USDT,BINANCE,PANCAKE,-0.3289,17487.759204987786,93603.32319510276,1.96,-18.23
2024-01-01 08:54:00,BTC_USDT,BINANCE,PANCAKE,0.6327,87978.98870164553,94313.2861119938,1.81,45.04
2024-01-01 08:55:00,BTC_USDT,BINANCE,PANCAKE,1.3122,54754.44448105439,92291.74359919448,2.44,56.56
2024-01-01 08:56:00,BTC_USDT,BINANCE,PANCAKE,-0.2796,31783.870711203897,32024.037322658234,1.63,-23.48
2024-01-01 08:57:00,BTC_USDT,BINANCE,PANCAKE,1.2233,94534.84541696843,42558.64228445788,4.33,74.25
2024-01-01 08:58:00,BTC_USDT,BINANCE,PANCAKE,1.9809,33282.85389334781,32482.56895126803,1.16,170.82
2024-01-01 08:59:00,BTC_USDT,BINANCE,PANCAKE,1.7026,42515.34532487231,97624.7703149745,4.59,87.11
2024-01-01 09:00:00,BTC_USDT,BINANCE,PANCAKE,0.2132,81988.27497191436,36700.67948837203,4.3,13.4
2024-01-01 09:01:00,BTC_USDT,BINANCE,PANCAKE,2.4842,10172.917759009077,20447.79003173975,2.23,101.87
2024-01-01 09:02:00,BTC_USDT,BINANCE,PANCAKE,-1.3035,95282.16305925253,45925.97462016364,1.51,-70.06
2024-01-01 09:03:00,BTC_USDT,BINANCE,PANCAKE,-0.7228,42864.471735494495,52075.36891501657,2.34,-45.45
2024-01-01 09:04:00,BTC_USDT,BINANCE,PANCAKE,0.9991,73437.97676314603,65330.37913595624,2.29,10.2
2024-01-01 09:05:00,BTC_USDT,BINANCE,PANCAKE,0.306,41182.770825832005,79184.5536266455,1.79,9.61
2024-01-01 09:06:00,BTC_USDT,BINANCE,PANCAKE,-0.0195,28103.473624441936,76059.52728812293,2.81,-1.82
2024-01-01 09:07:00,BTC_USDT,BINANCE,PANCAKE,-0.3333,81395.66139258155,49256.30926743463,1.02,-12.22
2024-01-01 09:08:00,BTC_USDT,BINANCE,PANCAKE,-0.6394,35058.668946374695,89839.7599638579,1.09,-19.9
2024-01-01 09:09:00,BTC_USDT,BINANCE,PANCAKE,2.962,77096.5250712887,14668.402178558112,4.93,141.14
2024-01-01 09:10:00,BTC_USDT,BINANCE,PANCAKE,-0.7945,79011.33959498195,42745.99093101006,4.65,-26.44
2024-01-01 09:11:00,BTC_USDT,BINANCE,PANCAKE,-0.1494,14467.578445425595,33359.782117895535,2.71,-4.8
2024-01-01 09:12:00,BTC_USDT,BINANCE,PANCAKE,-1.0991,19465.206812654826,43570.98350197313,3.04,-16.24
2024-01-01 09:13:00,BTC_USDT,BINANCE,PANCAKE,-1.6473,10409.512621866108,88522.08348180458,3.43,-44.97
2024-01-01 09:14:00,BTC_USDT,BINANCE,PANCAKE,1.993,53974.372200269994,60351.601467666595,2.38,116.74
2024-01-01 09:15:00,BTC_USDT,BINANCE,PANCAKE,-1.7629,17485.65478776906,27667.325589311564,3.47,-85.42
2024-01-01 09:16:00,BTC_USDT,BINANCE,PANCAKE,-0.4707,34209.383929750926,88977.57177380368,2.54,-30.16
2024-01-01 09:17:00,BTC_USDT,BINANCE,PANCAKE,-1.5515,76290.13052431293,89852.75908158602,3.03,-120.07
2024-01-01 09:18:00,BTC_USDT,BINANCE,PANCAKE,-1.2686,26544.306333986347,54997.328393864234,1.95,-112.92
2024-01-01 09:19:00,BTC_USDT,BINANCE,PANCAKE,1.6207,24778.197290461736,33477.76098597417,2.72,99.38
2024-01-01 09:20:00,BTC_USDT,BINANCE,PANCAKE,-1.0017,59640.427873674096,45213.969478569605,2.42,-26.15
2024-01-01 09:21:00,BTC_USDT,BINANCE,PANCAKE,-0.8298,22009.738443749175,85852.93512241454,4.26,-45.83
2024-01-01 09:22:00,BTC_USDT,BINANCE,PANCAKE,-2.3181,95317.47199648387,12301.877163823392,1.68,-59.14
2024-01-01 09:23:00,BTC_USDT,BINANCE,PANCAKE,2.4858,78037.25077471523,38615.61508087021,1.24,66.23
2024-01-01 09:24:00,BTC_USDT,BINANCE,PANCAKE,2.4022,74917.94322057393,87699.0244393316,3.81,107.55
2024-01-01 09:25:00,BTC_USDT,BINANCE,PANCAKE,5.3384,17804.30995352864,36021.60953985833,4.99,295.39
2024-01-01 09:26:00,BTC_USDT,BINANCE,PANCAKE,-3.7001,14343.23944745293,29496.99880079031,2.57,-193.9
2024-01-01 09:27:00,BTC_USDT,BINANCE,PANCAKE,1.2297,70567.88963156138,12884.817072629714,3.07,119.52
2024-01-01 09:28:00,BTC_USDT,BINANCE,PANCAKE,-1.663,45066.53861241033,62584.415424821236,3.81,-28.74
2024-01-01 09:29:00,BTC_USDT,BINANCE,PANCAKE,0.1181,18431.71827554464,31247.60803245196,1.36,11.47
2024-01-01 09:30:00,BTC_USDT,BINANCE,PANCAKE,0.0695,94807.6105210806,64730.25283565761,1.58,1.02
2024-01-01 09:31:00,BTC_USDT,BINANCE,PANCAKE,0.12,48070.35298624211,40115.328980753606,2.42,8.51
2024-01-01 09:32:00,BTC_USDT,BINANCE,PANCAKE,0.5639,64972.34055168589,53296.39228540129,4.71,7.61
2024-01-01 09:33:00,BTC_USDT,BINANCE,PANCAKE,-1.3442,30297.268259340126,35244.71926628491,1.38,-41.3
2024-01-01 09:34:00,BTC_USDT,BINANCE,PANCAKE,2.2632,16514.59469616614,34565.03876254789,2.36,66.0
2024-01-01 09:35:00,BTC_USDT,BINANCE,PANCAKE,-2.572,21961.626540675235,34467.82727049172,4.76,-164.12
2024-01-01 09:36:00,BTC_USDT,BINANCE,PANCAKE,1.4321,29037.370965198254,36965.94891188403,4.69,51.23
2024-01-01 09:37:00,BTC_USDT,BINANCE,PANCAKE,0.1652,59300.31195162615,42760.015513241146,2.45,6.76
2024-01-01 09:38:00,BTC_USDT,BINANCE,PANCAKE,2.0056,55044.36791199394,89892.97739127424,2.93,143.76
2024-01-01 09:39:00,BTC_USDT,BINANCE,PANCAKE,1.9442,10034.246716053589,58977.36700083981,4.12,60.34
2024-01-01 09:40:00,BTC_USDT,BINANCE,PANCAKE,-0.4334,72433.48688575209,39812.8873474695,2.77,-20.71
2024-01-01 09:41:00,BTC_USDT,BINANCE,PANCAKE,-2.521,64660.15339823048,23009.541533022657,3.23,-157.4
2024-01-01 09:42:00,BTC_USDT,BINANCE,PANCAKE,2.282,46088.17199750372,53140.96885790508,3.63,189.31
2024-01-01 09:43:00,BTC_USDT,BINANCE,PANCAKE,2.5197,37767.08378807685,56173.832744192536,2.43,144.72
2024-01-01 09:44:00,BTC_USDT,BINANCE,PANCAKE,-3.2885,97551.84156344197,38745.69054153009,1.96,-247.93
2024-01-01 09:45:00,BTC_USDT,BINANCE,PANCAKE,0.9938,19391.073015776186,36101.95253388476,3.46,91.8
2024-01-01 09:46:00,BTC_USDT,BINANCE,PANCAKE,-0.2951,56086.343426801184,77876.94235575749,3.99,-3.61
2024-01-01 09:47:00,BTC_USDT,BINANCE,PANCAKE,0.6906,73692.95050877234,74813.77489691133,3.37,11.8
2024-01-01 09:48:00,BTC_USDT,BINANCE,PANCAKE,-0.9281,51795.98676147353,82179.79348664885,3.27,-20.4
2024-01-01 09:49:00,BTC_USDT,BINANCE,PANCAKE,1.1958,17392.04470132148,23547.06325332758,1.99,64.18
2024-01-01 09:50:00,BTC_USDT,BINANCE,PANCAKE,0.6438,63377.91700426437,85138.57002828499,2.17,58.25
2024-01-01 09:51:00,BTC_USDT,BINANCE,PANCAKE,0.4507,39173.73668156087,84273.14378349675,2.03,6.88
2024-01-01 09:52:00,BTC_USDT,BINANCE,PANCAKE,-1.5785,30482.278543460994,31448.422118440394,2.83,-39.27
2024-01-01 09:53:00,BTC_USDT,BINANCE,PANCAKE,-1.8067,42606.57466723063,75304.60126895714,3.36,-138.87
2024-01-01 09:54:00,BTC_USDT,BINANCE,PANCAKE,-1.2934,79324.78525842265,99485.06284255609,3.94,-66.39
2024-01-01 09:55:00,BTC_USDT,BINANCE,PANCAKE,-0.1874,32355.19223207173,73521.25206324384,4.68,-18.02
2024-01-01 09:56:00,BTC_USDT,BINANCE,PANCAKE,-0.4546,90503.99272849147,59275.665895443,2.7,-39.59
2024-01-01 09:57:00,BTC_USDT,BINANCE,PANCAKE,4.7928,38116.19821902825,86858.69206021061,4.17,381.95
2024-01-01 09:58:00,BTC_USDT,BINANCE,PANCAKE,-0.758,37928.75321094849,59703.82443356133,1.03,-9.22
2024-01-01 09:59:00,BTC_USDT,BINANCE,PANCAKE,0.9151,66306.77006027693,96604.63004342416,1.34,41.11
2024-01-01 10:00:00,BTC_USDT,BINANCE,PANCAKE,-1.192,66986.81041899031,99084.80412931612,1.18,-28.28
2024-01-01 10:01:00,BTC_USDT,BINANCE,PANCAKE,1.0737,86720.17390412634,81930.41011002335,1.78,89.33
2024-01-01 10:02:00,BTC_USDT,BINANCE,PANCAKE,-0.6622,32893.23569259659,68871.66806456419,2.92,-27.58
2024-01-01 10:03:00,BTC_USDT,BINANCE,PANCAKE,-0.5611,92436.06289451275,11768.19761509487,1.1,-35.93
2024-01-01 10:04:00,BTC_USDT,BINANCE,PANCAKE,0.1177,49271.36168284566,53875.955248246355,4.27,9.17
2024-01-01 10:05:00,BTC_USDT,BINANCE,PANCAKE,-0.0525,91257.92402800625,58629.30489132876,1.16,-1.69
2024-01-01 10:06:00,BTC_USDT,BINANCE,PANCAKE,-1.59,10615.020087847357,95188.22674984616,1.95,-100.9
2024-01-01 10:07:00,BTC_USDT,BINANCE,PANCAKE,-1.0438,19715.176587167873,79551.97294725035,2.19,-54.24
2024-01-01 10:08:00,BTC_USDT,BINANCE,PANCAKE,2.095,64994.38271134643,14329.638975813094,3.58,79.17
2024-01-01 10:09:00,BTC_USDT,BINANCE,PANCAKE,0.3446,92646.20071694563,94949.17169043257,3.69,20.43
2024-01-01 10:10:00,BTC_USDT,BINANCE,PANCAKE,1.582,52382.71960070848,26202.940981347107,2.91,92.52
2024-01-01 10:11:00,BTC_USDT,BINANCE,PANCAKE,0.5087,19231.467273358467,29095.05065488875,3.17,50.73
2024-01-01 10:12:00,BTC_USDT,BINANCE,PANCAKE,3.0815,57382.94262675853,28656.058392966817,2.98,295.58
2024-01-01 10:13:00,BTC_USDT,BINANCE,PANCAKE,-0.9969,47176.16006004145,15953.0242399229,3.13,-69.48
2024-01-01 10:14:00,BTC_USDT,BINANCE,PANCAKE,-0.4412,85925.69433923936,10997.342985337089,2.06,-37.7
2024-01-01 10:15:00,BTC_USDT,BINANCE,PANCAKE,-1.1187,12864.628203024547,96389.59741284147,1.51,-28.53
2024-01-01 10:16:00,BTC_USDT,BINANCE,PANCAKE,-0.2953,55149.05799060616,36140.5939821582,2.32,-25.57
2024-01-01 10:17:00,BTC_USDT,BINANCE,PANCAKE,0.8727,87308.39069280241,56032.70459840602,1.46,75.74
2024-01-01 10:18:00,BTC_USDT,BINANCE,PANCAKE,0.502,37447.08814597405,81754.43543816588,1.53,12.71
2024-01-01 10:19:00,BTC_USDT,BINANCE,PANCAKE,0.1615,44445.313531501626,96367.41145710091,2.84,12.58
2024-01-01 10:20:00,BTC_USDT,BINANCE,PANCAKE,-1.7057,17581.905977357637,42203.918875537674,2.2,-132.04
2024-01-01 10:21:00,BTC_USDT,BINANCE,PANCAKE,3.0962,22654.35296570487,75766.72328918503,1.46,207.55
2024-01-01 10:22:00,BTC_USDT,BINANCE,PANCAKE,-1.2621,74701.86065867812,40332.147717775675,3.84,-119.78
2024-01-01 10:23:00,BTC_USDT,BINANCE,PANCAKE,-2.3991,70349.01228605352,25467.59817718822,4.1,-163.65
2024-01-01 10:24:00,BTC_USDT,BINANCE,PANCAKE,-0.9318,51369.39027797584,53977.94926675953,4.34,-55.19
2024-01-01 10:25:00,BTC_USDT,BINANCE,PANCAKE,0.7382,52889.2137279786,63753.92958297599,4.5,60.33
2024-01-01 10:26:00,BTC_USDT,BINANCE,PANCAKE,-1.8149,35257.28462628929,16068.233707600008,3.06,-92.1
2024-01-01 10:27:00,BTC_USDT,BINANCE,PANCAKE,5.7802,89451.45816651316,83440.94554745682,2.06,380.86
2024-01-01 10:28:00,BTC_USDT,BINANCE,PANCAKE,-0.3993,44421.74491791686,27237.901005632775,3.06,-22.1
2024-01-01 10:29:00,BTC_USDT,BINANCE,PANCAKE,-0.6671,82119.99900897621,99708.77569280984,4.6,-66.64
2024-01-01 10:30:00,BTC_USDT,BINANCE,PANCAKE,-0.0543,38393.51979611304,13731.415263852738,2.82,-2.38
2024-01-01 10:31:00,BTC_USDT,BINANCE,PANCAKE,-1.8488,39399.32017735911,21246.900728748813,2.62,-72.71
2024-01-01 10:32:00,BTC_USDT,BINANCE,PANCAKE,3.2566,87350.51189290671,49284.95068371509,4.5,119.06
2024-01-01 10:33:00,BTC_USDT,BINANCE,PANCAKE,-1.68,32388.651095893714,62149.69969244263,2.71,-32.14
2024-01-01 10:34:00,BTC_USDT,BINANCE,PANCAKE,-0.0244,29338.767713408015,13922.72417238721,2.62,-1.18
2024-01-01 10:35:00,BTC_USDT,BINANCE,PANCAKE,2.7422,73504.47408422777,90750.99662985909,4.61,142.43
2024-01-01 10:36:00,BTC_USDT,BINANCE,PANCAKE,0.3885,83363.36161950941,16009.913024363283,1.77,25.92
2024-01-01 10:37:00,BTC_USDT,BINANCE,PANCAKE,0.0888,67417.45775979006,90144.33976602444,2.74,2.97
2024-01-01 10:38:00,BTC_USDT,BINANCE,PANCAKE,3.906,78868.77037765164,56742.535699205,2.34,279.08
2024-01-01 10:39:00,BTC_USDT,BINANCE,PANCAKE,1.3889,72563.14745871341,33883.5563372654,3.94,58.48
2024-01-01 10:40:00,BTC_USDT,BINANCE,PANCAKE,-1.6158,79926.82775569367,20634.848857846584,4.89,-40.8
2024-01-01 10:41:00,BTC_USDT,BINANCE,PANCAKE,3.7335,31166.5025591449,38873.52625081396,2.12,262.81
2024-01-01 10:42:00,BTC_USDT,BINANCE,PANCAKE,0.4777,15692.28947016152,30693.850776712403,1.36,18.72
2024-01-01 10:43:00,BTC_USDT,BINANCE,PANCAKE,1.1833,10882.814916464511,80216.69015133542,1.18,73.65
2024-01-01 10:44:00,BTC_USDT,BINANCE,PANCAKE,2.1296,95638.71084959792,45841.01716630187,1.54,49.15
2024-01-01 10:45:00,BTC_USDT,BINANCE,PANCAKE,0.3783,56156.940647296484,86347.43155649879,1.73,21.18
2024-01-01 10:46:00,BTC_USDT,BINANCE,PANCAKE,-1.992,77379.90983660356,92541.31019516382,3.41,-58.54
2024-01-01 10:47:00,BTC_USDT,BINANCE,PANCAKE,-1.4509,22204.590578444553,32153.313026160587,1.76,-75.36
2024-01-01 10:48:00,BTC_USDT,BINANCE,PANCAKE,-0.9234,16269.680908847717,57250.826684177526,3.56,-69.89
2024-01-01 10:49:00,BTC_USDT,BINANCE,PANCAKE,3.4756,49467.25211630928,93366.65539872026,2.78,149.69
2024-01-01 10:50:00,BTC_USDT,BINANCE,PANCAKE,-2.2733,53842.11788511202,56643.04632350297,1.54,-68.7
2024-01-01 10:51:00,BTC_USDT,BINANCE,PANCAKE,1.7606,99550.5264350964,24833.8442545118,1.35,39.78
2024-01-01 10:52:00,BTC_USDT,BINANCE,PANCAKE,-3.9783,79632.28798675071,36970.29253594768,3.2,-385.96
2024-01-01 10:53:00,BTC_USDT,BINANCE,PANCAKE,-3.0305,34112.17564697519,31265.769144300943,4.54,-86.81
2024-01-01 10:54:00,BTC_USDT,BINANCE,PANCAKE,1.7085,52457.375775584274,33540.57620059881,1.4,112.34
2024-01-01 10:55:00,BTC_USDT,BINANCE,PANCAKE,0.339,30794.125607503163,94508.09605882167,3.84,24.13
2024-01-01 10:56:00,BTC_USDT,BINANCE,PANCAKE,1.2134,47271.23028898454,63855.08809402025,1.7,120.7
2024-01-01 10:57:00,BTC_USDT,BINANCE,PANCAKE,-3.476,40274.42664430477,48309.824170813474,2.94,-53.4
2024-01-01 10:58:00,BTC_USDT,BINANCE,PANCAKE,3.1432,77287.69478708932,25788.396498848528,3.18,128.69
2024-01-01 10:59:00,BTC_USDT,BINANCE,PANCAKE,-0.538,61694.6984625189,76905.78170381296,4.61,-18.21
2024-01-01 11:00:00,BTC_USDT,BINANCE,PANCAKE,3.2213,77669.20045754436,49397.85607530259,2.88,309.51
2024-01-01 11:01:00,BTC_USDT,BINANCE,PANCAKE,2.0837,25539.475372440662,22703.133523093747,1.36,135.96
2024-01-01 11:02:00,BTC_USDT,BINANCE,PANCAKE,2.1656,32937.09114839382,73838.56950494033,1.66,105.49
2024-01-01 11:03:00,BTC_USDT,BINANCE,PANCAKE,-0.5914,69085.48828270422,94639.16478148483,1.99,-55.8
2024-01-01 11:04:00,BTC_USDT,BINANCE,PANCAKE,1.9652,33098.55074628291,60649.93141283769,1.46,179.6
2024-01-01 11:05:00,BTC_USDT,BINANCE,PANCAKE,1.0945,73649.0228710293,85964.0363490927,2.05,45.07
2024-01-01 11:06:00,BTC_USDT,BINANCE,PANCAKE,3.0513,39065.195690321256,40178.39486384822,2.44,169.14
2024-01-01 11:07:00,BTC_USDT,BINANCE,PANCAKE,-0.0257,12911.463590397316,78678.20466934393,4.93,-1.72
2024-01-01 11:08:00,BTC_USDT,BINANCE,PANCAKE,2.3414,60465.21330250661,48618.62786407763,1.64,70.33
2024-01-01 11:09:00,BTC_USDT,BINANCE,PANCAKE,1.2319,12065.535934827716,96764.08026418262,3.36,114.58
2024-01-01 11:10:00,BTC_USDT,BINANCE,PANCAKE,-0.06,86241.12319474912,16646.75438059843,1.84,-2.21
2024-01-01 11:11:00,BTC_USDT,BINANCE,PANCAKE,-2.9821,15421.461616328535,43781.67842010856,2.25,-156.81
2024-01-01 11:12:00,BTC_USDT,BINANCE,PANCAKE,0.6808,32111.456512609424,15499.514093754951,3.64,19.27
2024-01-01 11:13:00,BTC_USDT,BINANCE,PANCAKE,-2.7673,59895.228285949175,20685.67684916865,1.88,-118.86
2024-01-01 11:14:00,BTC_USDT,BINANCE,PANCAKE,-0.2772,43619.22952869508,25731.384673157845,4.52,-15.55
2024-01-01 11:15:00,BTC_USDT,BINANCE,PANCAKE,2.0985,80149.60490732323,84583.1898169609,3.77,71.55
2024-01-01 11:16:00,BTC_USDT,BINANCE,PANCAKE,0.3361,87784.08236692303,97551.18650597654,1.76,12.33
2024-01-01 11:17:00,BTC_USDT,BINANCE,PANCAKE,0.3054,76553.37589191053,64323.66947073894,2.11,23.37
2024-01-01 11:18:00,BTC_USDT,BINANCE,PANCAKE,0.5234,61524.83153778812,92560.07970909635,4.46,41.25
2024-01-01 11:19:00,BTC_USDT,BINANCE,PANCAKE,-1.0695,86533.24983046888,78626.0450754466,2.1,-44.68
2024-01-01 11:20:00,BTC_USDT,BINANCE,PANCAKE,-0.6705,85183.60272910926,22841.423956469793,1.36,-51.07
2024-01-01 11:21:00,BTC_USDT,BINANCE,PANCAKE,0.2748,58565.45699210802,54694.001566495965,3.84,5.82
2024-01-01 11:22:00,BTC_USDT,BINANCE,PANCAKE,-1.3122,14743.561742806598,79799.01081769074,4.81,-27.98
2024-01-01 11:23:00,BTC_USDT,BINANCE,PANCAKE,-0.8684,44278.36421199378,35007.570235632564,3.8,-71.23
2024-01-01 11:24:00,BTC_USDT,BINANCE,PANCAKE,0.728,20894.374698125954,63726.55134465488,4.55,70.87
2024-01-01 11:25:00,BTC_USDT,BINANCE,PANCAKE,-3.8813,81281.70954306108,98481.13651839725,3.0,-351.23
