timestamp,market_id,asset_id,bid_price,ask_price,last_price,volume_24h
2024-01-01 10:12:00,PANCAKE,BNB_USDT,296.14,303.74,299.44,6719717.144828626
2024-01-01 10:13:00,BINANCE,BTC_USDT,39946.47,39951.48,39950.43,5897834.465711232
2024-01-01 10:13:00,PANCAKE,BTC_USDT,40103.74,40113.47,40108.74,3788711.8382206843
2024-01-01 10:13:00,BINANCE,ETH_USDT,2509.72,2515.86,2513.04,4243556.427614056
2024-01-01 10:13:00,PANCAKE,ETH_USDT,2499.36,2508.28,2504.17,3494183.4883044884
2024-01-01 10:13:00,BINANCE,BNB_USDT,298.36,300.91,300.23,9446734.548056874
2024-01-01 10:13:00,PANCAKE,BNB_USDT,296.54,303.03,300.55,4360573.926538755
2024-01-01 10:14:00,BINANCE,BTC_USDT,40080.86,40085.78,40085.61,2459333.3734712126
2024-01-01 10:14:00,PANCAKE,BTC_USDT,39952.95,39955.44,39953.32,5945389.573514909
2024-01-01 10:14:00,BINANCE,ETH_USDT,2494.47,2502.89,2499.09,1757651.5574294976
2024-01-01 10:14:00,PANCAKE,ETH_USDT,2501.43,2508.04,2504.77,8498289.565802183
2024-01-01 10:14:00,BINANCE,BNB_USDT,297.77,305.74,300.83,1820390.7155671832
2024-01-01 10:14:00,PANCAKE,BNB_USDT,297.18,305.17,300.25,1081564.9464877625
2024-01-01 10:15:00,BINANCE,BTC_USDT,40075.87,40078.82,40077.99,1238464.348788858
2024-01-01 10:15:00,PANCAKE,BTC_USDT,39864.43,39867.13,39864.56,1667564.7729477533
2024-01-01 10:15:00,BINANCE,ETH_USDT,2497.05,2497.82,2497.22,7535584.195928698
2024-01-01 10:15:00,PANCAKE,ETH_USDT,2495.77,2501.96,2497.04,1997100.0964336894
2024-01-01 10:15:00,BINANCE,BNB_USDT,297.78,301.83,300.53,5662485.25220813
2024-01-01 10:15:00,PANCAKE,BNB_USDT,295.34,303.63,299.75,8517096.386639198
2024-01-01 10:16:00,BINANCE,BTC_USDT,39790.64,39796.49,39795.48,5257173.511664185
2024-01-01 10:16:00,PANCAKE,BTC_USDT,39921.06,39928.17,39924.02,2348141.742930707
2024-01-01 10:16:00,BINANCE,ETH_USDT,2498.62,2500.44,2500.35,180061.4825454697
2024-01-01 10:16:00,PANCAKE,ETH_USDT,2495.69,2500.85,2498.75,2841936.146991419
2024-01-01 10:16:00,BINANCE,BNB_USDT,298.63,304.86,300.38,3070679.480593936
2024-01-01 10:16:00,PANCAKE,BNB_USDT,298.98,300.41,300.16,3811908.806842088
2024-01-01 10:17:00,BINANCE,BTC_USDT,39938.36,39945.49,39942.17,6036600.841806746
2024-01-01 10:17:00,PANCAKE,BTC_USDT,39911.11,39918.94,39915.3,6131005.441526418
2024-01-01 10:17:00,BINANCE,ETH_USDT,2491.18,2496.25,2496.04,2854527.2682411154
2024-01-01 10:17:00,PANCAKE,ETH_USDT,2491.64,2496.81,2495.26,5329778.807613157
2024-01-01 10:17:00,BINANCE,BNB_USDT,297.24,300.28,299.79,7951837.265109262
2024-01-01 10:17:00,PANCAKE,BNB_USDT,299.83,300.59,299.92,6622394.893047614
2024-01-01 10:18:00,BINANCE,BTC_USDT,40058.04,40063.54,40059.14,1032616.4097858588
2024-01-01 10:18:00,PANCAKE,BTC_USDT,39973.55,39979.56,39976.84,9667102.367006445
2024-01-01 10:18:00,BINANCE,ETH_USDT,2498.01,2503.19,2501.36,8541116.083776986
2024-01-01 10:18:00,PANCAKE,ETH_USDT,2495.97,2499.43,2499.3,4074706.0966241076
2024-01-01 10:18:00,BINANCE,BNB_USDT,300.14,301.77,300.94,4992216.26214905
2024-01-01 10:18:00,PANCAKE,BNB_USDT,299.89,302.79,300.13,1184668.7472995361
2024-01-01 10:19:00,BINANCE,BTC_USDT,39932.6,39934.58,39933.29,4821219.33381929
2024-01-01 10:19:00,PANCAKE,BTC_USDT,39938.89,39942.93,39938.95,1937391.8088358806
2024-01-01 10:19:00,BINANCE,ETH_USDT,2504.89,2508.46,2505.79,9896545.103266122
2024-01-01 10:19:00,PANCAKE,ETH_USDT,2498.77,2501.64,2500.85,9202111.895188633
2024-01-01 10:19:00,BINANCE,BNB_USDT,296.11,299.3,299.24,4521666.9316080995
2024-01-01 10:19:00,PANCAKE,BNB_USDT,298.17,301.56,299.11,5530360.588098276
2024-01-01 10:20:00,BINANCE,BTC_USDT,40124.41,40131.48,40127.36,9460343.291780436
2024-01-01 10:20:00,PANCAKE,BTC_USDT,40071.96,40074.42,40073.01,6065134.712814296
2024-01-01 10:20:00,BINANCE,ETH_USDT,2493.27,2498.97,2494.73,7557851.47493078
2024-01-01 10:20:00,PANCAKE,ETH_USDT,2499.55,2506.83,2502.77,7693775.517415562
2024-01-01 10:20:00,BINANCE,BNB_USDT,299.9,302.27,300.93,5237289.173702466
2024-01-01 10:20:00,PANCAKE,BNB_USDT,298.64,300.47,300.27,6689126.720229602
2024-01-01 10:21:00,BINANCE,BTC_USDT,40048.19,40055.75,40052.98,7209977.601885896
2024-01-01 10:21:00,PANCAKE,BTC_USDT,39851.23,39858.91,39854.39,2770960.5035735783
2024-01-01 10:21:00,BINANCE,ETH_USDT,2496.3,2500.45,2497.68,6205938.08907574
2024-01-01 10:21:00,PANCAKE,ETH_USDT,2495.63,2500.96,2496.05,8898402.476708172
2024-01-01 10:21:00,BINANCE,BNB_USDT,298.04,302.38,300.99,7930715.940592467
2024-01-01 10:21:00,PANCAKE,BNB_USDT,297.92,301.41,299.82,2938822.6032268275
2024-01-01 10:22:00,BINANCE,BTC_USDT,39947.65,39953.8,39949.22,1187467.3858165664
2024-01-01 10:22:00,PANCAKE,BTC_USDT,39959.3,39963.58,39959.47,228562.13579935778
2024-01-01 10:22:00,BINANCE,ETH_USDT,2495.4,2498.29,2497.24,882267.5007684386
2024-01-01 10:22:00,PANCAKE,ETH_USDT,2504.09,2507.54,2504.7,7098995.825532691
2024-01-01 10:22:00,BINANCE,BNB_USDT,296.32,302.75,299.98,3754506.9868875933
2024-01-01 10:22:00,PANCAKE,BNB_USDT,296.78,304.36,299.92,2142826.7569188373
2024-01-01 10:23:00,BINANCE,BTC_USDT,39900.51,39905.45,39902.48,1221916.6458551052
2024-01-01 10:23:00,PANCAKE,BTC_USDT,40003.8,40009.85,40006.34,5900419.867688461
2024-01-01 10:23:00,BINANCE,ETH_USDT,2488.53,2495.65,2491.91,930351.1856393683
2024-01-01 10:23:00,PANCAKE,ETH_USDT,2498.48,2500.93,2500.67,3336648.0429611304
2024-01-01 10:23:00,BINANCE,BNB_USDT,294.66,303.52,299.32,3414047.7395828343
2024-01-01 10:23:00,PANCAKE,BNB_USDT,297.59,301.92,300.19,1447655.8965321905
2024-01-01 10:24:00,BINANCE,BTC_USDT,40034.58,40037.19,40037.16,5958387.226981429
2024-01-01 10:24:00,PANCAKE,BTC_USDT,40052.29,40056.37,40056.26,3147564.166364845
2024-01-01 10:24:00,BINANCE,ETH_USDT,2495.61,2498.06,2497.79,6628526.944879399
2024-01-01 10:24:00,PANCAKE,ETH_USDT,2500.85,2504.78,2501.36,6762365.0268408
2024-01-01 10:24:00,BINANCE,BNB_USDT,297.56,304.72,300.49,6578885.560045739
2024-01-01 10:24:00,PANCAKE,BNB_USDT,296.94,304.29,299.85,479759.99470103503
2024-01-01 10:25:00,BINANCE,BTC_USDT,39752.26,39757.71,39753.88,9297191.03924079
2024-01-01 10:25:00,PANCAKE,BTC_USDT,39970.69,39974.3,39973.23,4550187.68369411
2024-01-01 10:25:00,BINANCE,ETH_USDT,2502.51,2507.42,2502.54,4412237.288406337
2024-01-01 10:25:00,PANCAKE,ETH_USDT,2497.56,2501.21,2500.33,7974193.31167433
2024-01-01 10:25:00,BINANCE,BNB_USDT,299.07,303.0,299.18,5385912.0754981
2024-01-01 10:25:00,PANCAKE,BNB_USDT,295.25,299.4,299.09,1029128.4796885089
2024-01-01 10:26:00,BINANCE,BTC_USDT,40143.13,40148.82,40146.04,7472761.260802795
2024-01-01 10:26:00,PANCAKE,BTC_USDT,39966.13,39970.24,39969.58,5982667.5949092535
2024-01-01 10:26:00,BINANCE,ETH_USDT,2495.95,2499.18,2499.15,6933281.228302477
2024-01-01 10:26:00,PANCAKE,ETH_USDT,2492.36,2500.45,2497.31,135402.48154407972
2024-01-01 10:26:00,BINANCE,BNB_USDT,294.68,300.54,299.1,3016623.296177858
2024-01-01 10:26:00,PANCAKE,BNB_USDT,296.33,300.34,300.02,9235339.652698359
2024-01-01 10:27:00,BINANCE,BTC_USDT,39941.66,39942.97,39941.71,4263613.315731369
2024-01-01 10:27:00,PANCAKE,BTC_USDT,39785.45,39788.91,39785.59,1797040.6129264254
2024-01-01 10:27:00,BINANCE,ETH_USDT,2485.77,2492.78,2489.61,2194811.7691253917
2024-01-01 10:27:00,PANCAKE,ETH_USDT,2492.88,2497.27,2495.11,2718515.9739802065
2024-01-01 10:27:00,BINANCE,BNB_USDT,295.14,304.34,300.11,3936452.0609213538
2024-01-01 10:27:00,PANCAKE,BNB_USDT,296.39,302.34,300.64,8116181.657167646
2024-01-01 10:28:00,BINANCE,BTC_USDT,40013.3,40019.26,40016.25,5704815.252558771
2024-01-01 10:28:00,PANCAKE,BTC_USDT,40095.36,40101.17,40096.18,3079859.340571087
2024-01-01 10:28:00,BINANCE,ETH_USDT,2498.13,2505.49,2500.98,6622823.919191115
2024-01-01 10:28:00,PANCAKE,ETH_USDT,2496.56,2503.75,2499.24,7278611.563358853
2024-01-01 10:28:00,BINANCE,BNB_USDT,296.59,302.85,300.29,3536993.1752379383
2024-01-01 10:28:00,PANCAKE,BNB_USDT,299.41,302.33,299.84,3179558.4447833896
2024-01-01 10:29:00,BINANCE,BTC_USDT,39907.14,39917.01,39912.04,5337948.360026286
2024-01-01 10:29:00,PANCAKE,BTC_USDT,40039.41,40044.87,40040.24,5900343.0385038005
2024-01-01 10:29:00,BINANCE,ETH_USDT,2498.29,2499.21,2498.49,8468445.840177227
2024-01-01 10:29:00,PANCAKE,ETH_USDT,2498.65,2499.25,2498.76,2447112.7943856893
2024-01-01 10:29:00,BINANCE,BNB_USDT,295.44,303.71,299.9,6995933.061472633
2024-01-01 10:29:00,PANCAKE,BNB_USDT,295.04,302.86,299.44,8332104.016606128
2024-01-01 10:30:00,BINANCE,BTC_USDT,40154.44,40160.04,40159.33,1419126.3243344908
2024-01-01 10:30:00,PANCAKE,BTC_USDT,39959.73,39962.84,39962.75,5036347.738811277
2024-01-01 10:30:00,BINANCE,ETH_USDT,2495.7,2500.01,2499.26,549556.7596024119
2024-01-01 10:30:00,PANCAKE,ETH_USDT,2503.09,2509.33,2504.75,7964798.810550442
2024-01-01 10:30:00,BINANCE,BNB_USDT,297.9,303.4,300.05,567343.8791530334
2024-01-01 10:30:00,PANCAKE,BNB_USDT,297.14,300.83,300.29,7227120.336108866
2024-01-01 10:31:00,BINANCE,BTC_USDT,39897.41,39904.27,39902.21,4520525.219714816
2024-01-01 10:31:00,PANCAKE,BTC_USDT,39944.44,39950.71,39947.45,5992180.713551588
2024-01-01 10:31:00,BINANCE,ETH_USDT,2492.33,2497.81,2493.24,1440149.9034119265
2024-01-01 10:31:00,PANCAKE,ETH_USDT,2490.93,2499.76,2495.3,8830232.731097383
2024-01-01 10:31:00,BINANCE,BNB_USDT,297.36,300.75,300.47,3170261.0470744357
2024-01-01 10:31:00,PANCAKE,BNB_USDT,298.59,302.15,299.7,825770.237569715
2024-01-01 10:32:00,BINANCE,BTC_USDT,39998.06,40004.9,40001.48,5596482.227881298
2024-01-01 10:32:00,PANCAKE,BTC_USDT,40004.06,40007.81,40004.64,4931807.655025376
2024-01-01 10:32:00,BINANCE,ETH_USDT,2492.93,2494.29,2493.69,6956105.688575987
2024-01-01 10:32:00,PANCAKE,ETH_USDT,2489.75,2495.52,2494.54,3013006.854894067
2024-01-01 10:32:00,BINANCE,BNB_USDT,298.22,304.65,299.8,736484.3724256521
2024-01-01 10:32:00,PANCAKE,BNB_USDT,299.06,302.61,300.09,9663056.872028263
2024-01-01 10:33:00,BINANCE,BTC_USDT,39836.59,39838.06,39837.72,9728605.779674938
2024-01-01 10:33:00,PANCAKE,BTC_USDT,40042.39,40048.42,40044.99,2536497.484464266
2024-01-01 10:33:00,BINANCE,ETH_USDT,2501.8,2503.54,2503.53,4139569.0819026018
2024-01-01 10:33:00,PANCAKE,ETH_USDT,2493.35,2497.56,2494.45,8224218.598225408
2024-01-01 10:33:00,BINANCE,BNB_USDT,298.41,303.76,300.38,5255827.032625205
2024-01-01 10:33:00,PANCAKE,BNB_USDT,298.69,302.25,299.64,9868139.178488865
2024-01-01 10:34:00,BINANCE,BTC_USDT,40048.45,40051.28,40049.42,9053484.159501115
2024-01-01 10:34:00,PANCAKE,BTC_USDT,40060.25,40065.44,40062.12,4950652.212991142
2024-01-01 10:34:00,BINANCE,ETH_USDT,2497.91,2501.51,2498.31,4828201.808687923
2024-01-01 10:34:00,PANCAKE,ETH_USDT,2485.86,2491.57,2490.05,1368317.2597766176
2024-01-01 10:34:00,BINANCE,BNB_USDT,295.58,301.99,300.52,3466702.573139443
2024-01-01 10:34:00,PANCAKE,BNB_USDT,296.21,303.1,299.41,4613072.09330972
2024-01-01 10:35:00,BINANCE,BTC_USDT,40013.86,40018.11,40016.26,6648013.418761042
2024-01-01 10:35:00,PANCAKE,BTC_USDT,40005.65,40011.29,40006.42,8566192.261329027
2024-01-01 10:35:00,BINANCE,ETH_USDT,2499.28,2502.12,2500.27,6108170.442434986
2024-01-01 10:35:00,PANCAKE,ETH_USDT,2494.06,2500.08,2497.85,2607979.4844766287
2024-01-01 10:35:00,BINANCE,BNB_USDT,297.14,300.08,299.52,5577570.731554628
2024-01-01 10:35:00,PANCAKE,BNB_USDT,298.37,302.91,300.5,9967017.643967083
2024-01-01 10:36:00,BINANCE,BTC_USDT,40120.28,40124.7,40121.36,7801203.872070596
2024-01-01 10:36:00,PANCAKE,BTC_USDT,40091.53,40096.77,40092.98,5151357.483685126
2024-01-01 10:36:00,BINANCE,ETH_USDT,2496.97,2503.34,2498.66,4547065.322989364
2024-01-01 10:36:00,PANCAKE,ETH_USDT,2498.07,2505.9,2502.64,5565980.90087637
2024-01-01 10:36:00,BINANCE,BNB_USDT,298.26,302.54,300.31,9309078.2215621
2024-01-01 10:36:00,PANCAKE,BNB_USDT,299.02,304.89,300.63,9527459.386829996
2024-01-01 10:37:00,BINANCE,BTC_USDT,40131.12,40136.29,40131.5,6359597.36329534
2024-01-01 10:37:00,PANCAKE,BTC_USDT,39950.6,39955.16,39953.93,1069272.9376449725
2024-01-01 10:37:00,BINANCE,ETH_USDT,2499.18,2502.9,2502.43,8574165.3735073
2024-01-01 10:37:00,PANCAKE,ETH_USDT,2491.99,2492.62,2492.59,4843648.569548799
2024-01-01 10:37:00,BINANCE,BNB_USDT,299.14,303.99,300.34,5941504.912976125
2024-01-01 10:37:00,PANCAKE,BNB_USDT,299.56,302.78,299.59,9684919.660301998
2024-01-01 10:38:00,BINANCE,BTC_USDT,40050.87,40059.25,40055.09,3704054.8498508795
2024-01-01 10:38:00,PANCAKE,BTC_USDT,40137.15,40146.19,40141.55,6818077.808473174
2024-01-01 10:38:00,BINANCE,ETH_USDT,2494.24,2502.27,2497.66,6347126.850935855
2024-01-01 10:38:00,PANCAKE,ETH_USDT,2502.48,2505.39,2503.5,6329204.322233797
2024-01-01 10:38:00,BINANCE,BNB_USDT,294.9,300.18,299.46,9514484.384099685
2024-01-01 10:38:00,PANCAKE,BNB_USDT,299.72,304.46,300.21,4100936.222201928
2024-01-01 10:39:00,BINANCE,BTC_USDT,39848.03,39851.94,39849.38,2402988.784882518
2024-01-01 10:39:00,PANCAKE,BTC_USDT,39983.08,39987.26,39986.56,6839924.404640748
2024-01-01 10:39:00,BINANCE,ETH_USDT,2497.51,2505.17,2500.46,9437192.299613854
2024-01-01 10:39:00,PANCAKE,ETH_USDT,2505.57,2507.7,2505.62,7192465.173380562
2024-01-01 10:39:00,BINANCE,BNB_USDT,298.28,305.12,301.68,832714.7565101268
2024-01-01 10:39:00,PANCAKE,BNB_USDT,297.76,301.27,298.67,997702.7192002108
2024-01-01 10:40:00,BINANCE,BTC_USDT,39917.45,39922.22,39919.98,5567335.324763017
2024-01-01 10:40:00,PANCAKE,BTC_USDT,40119.74,40124.27,40122.09,5749486.487456947
2024-01-01 10:40:00,BINANCE,ETH_USDT,2504.67,2509.81,2507.71,6909627.754888409
2024-01-01 10:40:00,PANCAKE,ETH_USDT,2499.51,2506.5,2502.35,7511958.941535413
2024-01-01 10:40:00,BINANCE,BNB_USDT,296.14,300.4,300.03,7811123.61962675
2024-01-01 10:40:00,PANCAKE,BNB_USDT,297.17,300.91,299.79,8267830.667533512
2024-01-01 10:41:00,BINANCE,BTC_USDT,39951.53,39954.96,39953.22,2168901.733469626
2024-01-01 10:41:00,PANCAKE,BTC_USDT,39935.75,39939.74,39938.7,3864748.8730703434
2024-01-01 10:41:00,BINANCE,ETH_USDT,2495.33,2503.04,2498.42,7908857.357092381
2024-01-01 10:41:00,PANCAKE,ETH_USDT,2498.64,2501.16,2499.88,941229.6656441189
2024-01-01 10:41:00,BINANCE,BNB_USDT,298.63,300.45,299.86,4457578.426845026
2024-01-01 10:41:00,PANCAKE,BNB_USDT,299.76,302.69,300.22,1476855.0519377526
2024-01-01 10:42:00,BINANCE,BTC_USDT,40098.24,40104.19,40102.14,9886346.14344775
2024-01-01 10:42:00,PANCAKE,BTC_USDT,40020.67,40025.97,40023.03,5486244.943428124
2024-01-01 10:42:00,BINANCE,ETH_USDT,2507.94,2514.71,2510.58,1556551.279781792
2024-01-01 10:42:00,PANCAKE,ETH_USDT,2496.98,2500.01,2498.45,6872799.769433426
2024-01-01 10:42:00,BINANCE,BNB_USDT,297.98,300.0,299.15,8654153.842941904
2024-01-01 10:42:00,PANCAKE,BNB_USDT,298.62,304.06,299.63,2586649.649000162
2024-01-01 10:43:00,BINANCE,BTC_USDT,40108.73,40114.26,40110.46,100258.75577201517
2024-01-01 10:43:00,PANCAKE,BTC_USDT,39931.23,39936.16,39933.9,9938358.2019968
2024-01-01 10:43:00,BINANCE,ETH_USDT,2502.42,2505.92,2504.74,2948188.329756558
2024-01-01 10:43:00,PANCAKE,ETH_USDT,2500.47,2503.57,2502.06,3932265.4240149385
2024-01-01 10:43:00,BINANCE,BNB_USDT,297.97,299.88,298.16,6291034.124567778
2024-01-01 10:43:00,PANCAKE,BNB_USDT,296.95,300.93,300.34,8316520.584826041
2024-01-01 10:44:00,BINANCE,BTC_USDT,40084.81,40088.0,40086.17,6027045.23202471
2024-01-01 10:44:00,PANCAKE,BTC_USDT,40049.08,40049.35,40049.19,1226161.8891432385
2024-01-01 10:44:00,BINANCE,ETH_USDT,2499.83,2503.48,2501.7,6407441.178828927
2024-01-01 10:44:00,PANCAKE,ETH_USDT,2499.84,2501.66,2500.87,7343169.615113512
2024-01-01 10:44:00,BINANCE,BNB_USDT,299.27,305.11,300.51,4420398.323528234
2024-01-01 10:44:00,PANCAKE,BNB_USDT,295.9,302.57,299.93,6354587.63897697
2024-01-01 10:45:00,BINANCE,BTC_USDT,40071.04,40076.29,40074.48,8874179.732546778
2024-01-01 10:45:00,PANCAKE,BTC_USDT,39952.73,39958.66,39957.15,2762471.5373310545
2024-01-01 10:45:00,BINANCE,ETH_USDT,2494.28,2502.99,2498.56,259045.45420688397
2024-01-01 10:45:00,PANCAKE,ETH_USDT,2500.25,2500.92,2500.67,1085981.842576533
2024-01-01 10:45:00,BINANCE,BNB_USDT,297.78,303.42,299.51,2588233.9036958762
2024-01-01 10:45:00,PANCAKE,BNB_USDT,294.78,301.23,299.75,7432827.254505572
2024-01-01 10:46:00,BINANCE,BTC_USDT,40206.97,40208.09,40207.57,8345643.2864274215
2024-01-01 10:46:00,PANCAKE,BTC_USDT,40005.87,40010.58,40009.49,580697.2942303575
2024-01-01 10:46:00,BINANCE,ETH_USDT,2501.0,2505.43,2501.77,288153.2351149268
2024-01-01 10:46:00,PANCAKE,ETH_USDT,2500.01,2508.24,2504.99,2442549.1826736093
2024-01-01 10:46:00,BINANCE,BNB_USDT,295.42,300.62,299.82,1041185.9768591885
2024-01-01 10:46:00,PANCAKE,BNB_USDT,298.27,300.54,299.93,5691433.852544717
2024-01-01 10:47:00,BINANCE,BTC_USDT,39908.72,39912.92,39912.23,9407295.308707735
2024-01-01 10:47:00,PANCAKE,BTC_USDT,39810.38,39814.04,39811.74,8166683.084374241
2024-01-01 10:47:00,BINANCE,ETH_USDT,2506.32,2509.35,2506.36,6218395.18946851
2024-01-01 10:47:00,PANCAKE,ETH_USDT,2509.87,2515.03,2514.32,3929662.910902288
2024-01-01 10:47:00,BINANCE,BNB_USDT,297.9,300.18,299.47,704921.5639257606
2024-01-01 10:47:00,PANCAKE,BNB_USDT,300.87,305.31,300.94,4889305.695513602
2024-01-01 10:48:00,BINANCE,BTC_USDT,40069.44,40078.0,40073.72,5405478.147374764
2024-01-01 10:48:00,PANCAKE,BTC_USDT,39936.56,39938.28,39936.81,4859174.778947624
2024-01-01 10:48:00,BINANCE,ETH_USDT,2493.8,2495.88,2495.02,9393548.879527047
2024-01-01 10:48:00,PANCAKE,ETH_USDT,2503.07,2506.0,2503.33,6950658.588998274
2024-01-01 10:48:00,BINANCE,BNB_USDT,299.35,304.7,299.87,3938037.9517173
2024-01-01 10:48:00,PANCAKE,BNB_USDT,299.5,302.91,301.03,407479.32862662076
2024-01-01 10:49:00,BINANCE,BTC_USDT,39781.1,39783.47,39782.49,8581121.512838477
2024-01-01 10:49:00,PANCAKE,BTC_USDT,40040.65,40045.76,40041.32,5357219.089476415
2024-01-01 10:49:00,BINANCE,ETH_USDT,2488.61,2495.04,2493.61,4705927.950656172
2024-01-01 10:49:00,PANCAKE,ETH_USDT,2492.76,2498.34,2496.49,5854090.40997082
2024-01-01 10:49:00,BINANCE,BNB_USDT,297.96,304.33,300.31,6487709.215697651
2024-01-01 10:49:00,PANCAKE,BNB_USDT,298.24,304.88,300.87,9237139.911935437
2024-01-01 10:50:00,BINANCE,BTC_USDT,39952.0,39954.53,39953.62,9264467.319666546
2024-01-01 10:50:00,PANCAKE,BTC_USDT,39953.91,39956.1,39954.78,9268456.773404388
2024-01-01 10:50:00,BINANCE,ETH_USDT,2502.01,2503.88,2503.71,1964288.5636509198
2024-01-01 10:50:00,PANCAKE,ETH_USDT,2493.22,2502.07,2498.01,6964191.916920383
2024-01-01 10:50:00,BINANCE,BNB_USDT,294.9,304.32,299.36,510275.57545355964
2024-01-01 10:50:00,PANCAKE,BNB_USDT,297.95,300.64,300.6,8552038.891016021
2024-01-01 10:51:00,BINANCE,BTC_USDT,40032.44,40035.85,40035.78,8811116.910804285
2024-01-01 10:51:00,PANCAKE,BTC_USDT,40051.12,40053.42,40051.97,855359.6665835566
2024-01-01 10:51:00,BINANCE,ETH_USDT,2510.38,2510.85,2510.66,9629596.468200492
2024-01-01 10:51:00,PANCAKE,ETH_USDT,2497.92,2502.59,2498.04,6605309.331304854
2024-01-01 10:51:00,BINANCE,BNB_USDT,295.5,300.55,300.49,5024893.858293567
2024-01-01 10:51:00,PANCAKE,BNB_USDT,298.62,301.88,299.42,6896866.278364725
2024-01-01 10:52:00,BINANCE,BTC_USDT,40170.91,40173.66,40172.56,6845032.983839615
2024-01-01 10:52:00,PANCAKE,BTC_USDT,39930.35,39935.79,39931.77,6006446.792877621
2024-01-01 10:52:00,BINANCE,ETH_USDT,2497.26,2498.53,2498.5,2157832.3539415114
2024-01-01 10:52:00,PANCAKE,ETH_USDT,2502.29,2505.47,2505.46,3635640.1034253333
2024-01-01 10:52:00,BINANCE,BNB_USDT,295.12,302.37,300.11,2886933.030631962
2024-01-01 10:52:00,PANCAKE,BNB_USDT,296.88,304.43,300.24,9616972.054632945
2024-01-01 10:53:00,BINANCE,BTC_USDT,39912.51,39918.89,39916.36,2031941.9891408542
2024-01-01 10:53:00,PANCAKE,BTC_USDT,40037.07,40041.18,40038.51,5996571.99548613
2024-01-01 10:53:00,BINANCE,ETH_USDT,2500.2,2505.25,2503.75,5513537.96542529
2024-01-01 10:53:00,PANCAKE,ETH_USDT,2506.72,2511.12,2510.0,529743.6168732983
2024-01-01 10:53:00,BINANCE,BNB_USDT,295.54,304.01,300.4,8760879.085159928
2024-01-01 10:53:00,PANCAKE,BNB_USDT,299.05,304.29,301.79,9595597.49472407
2024-01-01 10:54:00,BINANCE,BTC_USDT,39975.33,39979.29,39978.49,7120650.023074171
2024-01-01 10:54:00,PANCAKE,BTC_USDT,39883.43,39887.6,39885.48,1119628.1750555541
2024-01-01 10:54:00,BINANCE,ETH_USDT,2493.1,2502.68,2497.87,7117200.595896491
2024-01-01 10:54:00,PANCAKE,ETH_USDT,2501.33,2506.21,2505.28,2839760.0614176383
2024-01-01 10:54:00,BINANCE,BNB_USDT,299.98,300.87,300.45,4237146.46471885
2024-01-01 10:54:00,PANCAKE,BNB_USDT,295.72,301.6,299.11,8045921.830478488
2024-01-01 10:55:00,BINANCE,BTC_USDT,40094.46,40097.13,40096.9,7790199.7137013795
2024-01-01 10:55:00,PANCAKE,BTC_USDT,39957.79,39964.03,39961.78,2499609.0141193266
2024-01-01 10:55:00,BINANCE,ETH_USDT,2505.51,2513.1,2510.24,2391647.484236773
2024-01-01 10:55:00,PANCAKE,ETH_USDT,2496.18,2501.92,2499.39,4590363.50547965
2024-01-01 10:55:00,BINANCE,BNB_USDT,295.78,303.36,300.12,9053764.910496803
2024-01-01 10:55:00,PANCAKE,BNB_USDT,298.01,303.78,299.89,5049072.769515351
2024-01-01 10:56:00,BINANCE,BTC_USDT,40023.78,40028.6,40028.08,2691548.5235850625
2024-01-01 10:56:00,PANCAKE,BTC_USDT,40045.51,40052.54,40049.62,7240052.564523013
2024-01-01 10:56:00,BINANCE,ETH_USDT,2497.79,2503.42,2498.46,1415012.628502274
2024-01-01 10:56:00,PANCAKE,ETH_USDT,2504.33,2510.0,2505.05,7603296.921486653
2024-01-01 10:56:00,BINANCE,BNB_USDT,297.25,303.24,300.26,3375883.526826501
2024-01-01 10:56:00,PANCAKE,BNB_USDT,296.31,304.54,300.17,5244604.142473856
2024-01-01 10:57:00,BINANCE,BTC_USDT,40003.01,40009.38,40006.71,737261.7267631108
2024-01-01 10:57:00,PANCAKE,BTC_USDT,40114.99,40122.86,40118.94,659614.0240146182
2024-01-01 10:57:00,BINANCE,ETH_USDT,2497.19,2502.56,2500.09,9883282.042042857
2024-01-01 10:57:00,PANCAKE,ETH_USDT,2490.19,2494.0,2490.83,4052710.119595447
2024-01-01 10:57:00,BINANCE,BNB_USDT,297.01,299.95,299.58,4280597.792327732
2024-01-01 10:57:00,PANCAKE,BNB_USDT,298.98,301.81,300.42,6884096.666353677
2024-01-01 10:58:00,BINANCE,BTC_USDT,39939.02,39942.05,39939.82,7132058.160041604
2024-01-01 10:58:00,PANCAKE,BTC_USDT,40049.9,40054.08,40051.89,5363999.125622554
2024-01-01 10:58:00,BINANCE,ETH_USDT,2494.86,2500.75,2496.69,1864396.8389274012
2024-01-01 10:58:00,PANCAKE,ETH_USDT,2496.62,2498.95,2497.1,7732240.907188437
2024-01-01 10:58:00,BINANCE,BNB_USDT,297.21,302.81,300.56,5818285.061844579
2024-01-01 10:58:00,PANCAKE,BNB_USDT,295.72,303.61,300.45,2851942.806941168
2024-01-01 10:59:00,BINANCE,BTC_USDT,40016.92,40019.04,40017.3,1868728.3695939246
2024-01-01 10:59:00,PANCAKE,BTC_USDT,40151.82,40157.05,40156.79,7969145.055210626
2024-01-01 10:59:00,BINANCE,ETH_USDT,2501.18,2506.06,2502.65,1861338.3400775508
